DATE,AIRTMAX,AIRTMIN,RAIN
1968-12-28,12.97999971,2.869999936,0
1968-12-29,11.53999974,0.809999982,0
1968-12-30,11.79999974,-0.089999998,0
1968-12-31,11.25999975,0.769999983,0
1969-01-01,11.05999975,2.349999947,0
1969-01-02,12.87999971,3.699999917,0
1969-01-03,13.73999969,2.339999948,0
1969-01-04,12.81999971,-0.02,0
1969-01-05,13.5199997,1.759999961,0
1969-01-06,13.3999997,5.949999867,0.600000009
1969-01-07,12.61999972,5.259999882,0
1969-01-08,12.95999971,2.549999943,10.60000016
1969-01-09,14.42999968,7.069999842,25.60000038
1969-01-10,15.72999965,7.079999842,1.700000025
1969-01-11,15.92999964,7.829999825,22.60000034
1969-01-12,15.74999965,10.80999976,13.2000002
1969-01-13,15.61999965,10.43999977,14.10000021
1969-01-14,15.20999966,7.989999821,7.100000106
1969-01-15,16.06999964,9.049999798,5.000000075
1969-01-16,16.29999964,9.689999783,2.100000031
1969-01-17,17.9099996,12.71999972,0.800000012
1969-01-18,16.55999963,12.52999972,0
1969-01-19,17.42999961,10.85999976,0
1969-01-20,18.30999959,9.439999789,0
1969-01-21,18.19999959,10.96999975,0
1969-01-22,16.20999964,10.79999976,0
1969-01-23,12.98999971,8.089999819,0
1969-01-24,14.57999967,7.559999831,0
1969-01-25,16.90999962,6.179999862,0
1969-01-26,16.22999964,7.919999823,0
1969-01-27,16.41999963,8.699999806,0
1969-01-28,16.38999963,9.82999978,0
1969-01-29,16.03999964,10.79999976,1.200000018
1969-01-30,16.17999964,9.959999777,0
1969-01-31,16.12999964,4.759999894,0
1969-02-01,15.22999966,4.849999892,0
1969-02-02,13.72999969,6.69999985,9.600000143
1969-02-03,14.02999969,9.83999978,0
1969-02-04,12.02999973,6.219999861,0
1969-02-05,11.63999974,3.549999921,0
1969-02-06,12.41999972,4.259999905,1.700000025
1969-02-07,16.44999963,5.519999877,2.100000031
1969-02-08,16.54999963,8.149999818,8.200000122
1969-02-09,13.4299997,7.859999824,14.40000021
1969-02-10,14.32999968,8.099999819,4.300000064
1969-02-11,15.24999966,3.039999932,18.00000027
1969-02-12,15.17999966,2.049999954,7.900000118
1969-02-13,13.4299997,6.169999862,5.700000085
1969-02-14,11.97999973,3.709999917,4.100000061
1969-02-15,12.08999973,3.879999913,3.100000046
1969-02-16,13.3899997,1.839999959,1.300000019
1969-02-17,17.07999962,6.049999865,6.500000097
1969-02-18,17.30999961,10.07999977,5.800000086
1969-02-19,15.86999965,9.37999979,2.200000033
1969-02-20,16.38999963,7.209999839,3.800000057
1969-02-21,17.49999961,9.669999784,5.40000008
1969-02-22,16.47999963,9.369999791,9.500000142
1969-02-23,16.48999963,6.669999851,2.600000039
1969-02-24,14.80999967,5.249999883,0.900000013
1969-02-25,13.09999971,6.589999853,0
1969-02-26,12.64999972,8.249999816,1.400000021
1969-02-27,13.88999969,6.949999845,1.200000018
1969-02-28,14.39999968,8.389999812,1.900000028
1969-03-01,14.95999967,6.339999858,5.900000088
1969-03-02,14.06999969,7.529999832,0
1969-03-03,13.94999969,4.279999904,0
1969-03-04,13.5799997,4.369999902,0
1969-03-05,14.14999968,3.739999916,1.100000016
1969-03-06,13.5999997,6.489999855,11.10000017
1969-03-07,16.58999963,6.999999844,0
1969-03-08,16.89999962,4.289999904,0
1969-03-09,17.07999962,8.989999799,6.400000095
1969-03-10,17.9699996,8.579999808,0
1969-03-11,16.55999963,8.099999819,2.100000031
1969-03-12,16.03999964,11.32999975,49.70000074
1969-03-13,16.89999962,13.5899997,14.20000021
1969-03-14,17.15999962,11.77999974,16.90000025
1969-03-15,16.86999962,13.02999971,3.100000046
1969-03-16,17.47999961,13.6099997,19.8000003
1969-03-17,18.43999959,13.4399997,3.300000049
1969-03-18,18.75999958,13.04999971,3.500000052
1969-03-19,19.94999955,9.85999978,0
1969-03-20,19.90999955,8.649999807,0
1969-03-21,18.48999959,12.30999972,4.00000006
1969-03-22,17.9399996,9.529999787,0.900000013
1969-03-23,18.86999958,7.299999837,0
1969-03-24,19.14999957,10.22999977,0
1969-03-25,17.29999961,11.44999974,5.800000086
1969-03-26,17.58999961,11.55999974,1.000000015
1969-03-27,15.88999964,5.239999883,0
1969-03-28,14.63999967,4.739999894,0
1969-03-29,14.85999967,5.159999885,0
1969-03-30,17.03999962,3.019999932,0
1969-03-31,18.60999958,4.599999897,0
1969-04-01,17.16999962,6.409999857,0
1969-04-02,15.84999965,6.039999865,0.300000004
1969-04-03,15.18999966,4.709999895,2.500000037
1969-04-04,14.30999968,6.079999864,1.700000025
1969-04-05,15.43999965,4.91999989,0.800000012
1969-04-06,16.10999964,6.27999986,2.300000034
1969-04-07,15.66999965,6.669999851,1.500000022
1969-04-08,18.30999959,5.919999868,0
1969-04-09,21.65999952,6.669999851,0
1969-04-10,23.44999948,8.559999809,0
1969-04-11,22.5599995,9.029999798,0
1969-04-12,19.69999956,8.699999806,0
1969-04-13,19.27999957,9.939999778,0
1969-04-14,22.4099995,7.799999826,0
1969-04-15,24.24999946,7.439999834,0
1969-04-16,24.86999944,8.659999806,0
1969-04-17,22.4899995,8.439999811,0
1969-04-18,19.91999955,7.019999843,0
1969-04-19,19.18999957,9.259999793,0
1969-04-20,16.88999962,6.999999844,0.600000009
1969-04-21,18.92999958,9.82999978,0.800000012
1969-04-22,18.24999959,12.61999972,0
1969-04-23,20.58999954,12.72999972,0
1969-04-24,23.87999947,12.41999972,0
1969-04-25,22.2599995,12.30999972,0
1969-04-26,19.60999956,10.19999977,0
1969-04-27,19.81999956,10.79999976,0
1969-04-28,18.72999958,9.799999781,0
1969-04-29,17.59999961,8.599999808,0
1969-04-30,17.48999961,7.999999821,8.400000125
1969-05-01,18.42999959,11.71999974,5.200000077
1969-05-02,18.0499996,9.439999789,4.500000067
1969-05-03,17.01999962,10.25999977,2.100000031
1969-05-04,16.60999963,6.859999847,0.800000012
1969-05-05,18.79999958,7.829999825,3.500000052
1969-05-06,19.36999957,11.54999974,0
1969-05-07,19.84999956,9.519999787,0
1969-05-08,20.26999955,11.43999974,0
1969-05-09,24.94999944,12.05999973,0
1969-05-10,27.87999938,9.689999783,0
1969-05-11,27.74999938,13.2699997,0
1969-05-12,24.34999946,13.78999969,0
1969-05-13,23.58999947,14.41999968,0
1969-05-14,22.65999949,11.27999975,0
1969-05-15,22.69999949,10.37999977,0
1969-05-16,24.61999945,10.51999976,0
1969-05-17,25.47999943,10.22999977,0
1969-05-18,23.35999948,12.23999973,0
1969-05-19,24.25999946,10.64999976,0
1969-05-20,23.55999947,8.609999808,0
1969-05-21,21.89999951,9.119999796,0
1969-05-22,18.76999958,10.72999976,4.70000007
1969-05-23,20.21999955,11.53999974,11.70000017
1969-05-24,19.19999957,11.20999975,3.400000051
1969-05-25,18.31999959,9.429999789,0
1969-05-26,18.86999958,8.329999814,4.70000007
1969-05-27,19.20999957,12.71999972,2.600000039
1969-05-28,19.17999957,10.97999975,0
1969-05-29,20.48999954,10.97999975,2.200000033
1969-05-30,22.82999949,8.9299998,0
1969-05-31,24.03999946,10.19999977,0
1969-06-01,26.48999941,9.489999788,0
1969-06-02,29.23999935,11.18999975,0
1969-06-03,30.45999932,15.30999966,0
1969-06-04,31.1799993,15.98999964,0
1969-06-05,30.88999931,14.94999967,0
1969-06-06,28.21999937,14.99999966,0
1969-06-07,25.20999944,14.02999969,0
1969-06-08,21.39999952,13.88999969,4.500000067
1969-06-09,19.25999957,14.01999969,9.900000148
1969-06-10,20.83999953,13.05999971,9.100000136
1969-06-11,21.51999952,14.14999968,3.600000054
1969-06-12,22.2399995,13.2599997,0.70000001
1969-06-13,20.01999955,14.58999967,0
1969-06-14,21.10999953,14.37999968,0
1969-06-15,22.2599995,12.06999973,2.00000003
1969-06-16,22.3699995,13.3099997,0
1969-06-17,22.2699995,10.30999977,1.700000025
1969-06-18,23.43999948,13.5499997,0
1969-06-19,24.23999946,10.53999976,0
1969-06-20,24.59999945,11.38999975,0
1969-06-21,22.4199995,15.49999965,0
1969-06-22,22.1499995,11.16999975,2.500000037
1969-06-23,24.08999946,14.60999967,0
1969-06-24,27.76999938,11.17999975,0
1969-06-25,31.86999929,13.10999971,0
1969-06-26,33.88999924,15.38999966,0
1969-06-27,31.91999929,16.53999963,0
1969-06-28,29.05999935,16.27999964,0
1969-06-29,27.91999938,15.30999966,0
1969-06-30,25.17999944,13.84999969,0
1969-07-01,25.71999943,15.61999965,0
1969-07-02,29.81999933,13.5699997,0
1969-07-03,28.57999936,15.56999965,0
1969-07-04,29.35999934,15.04999966,0
1969-07-05,30.90999931,16.64999963,0
1969-07-06,31.1299993,16.16999964,0
1969-07-07,32.40999928,14.96999967,0
1969-07-08,32.68999927,14.50999968,0
1969-07-09,32.96999926,14.44999968,0
1969-07-10,34.72999922,14.16999968,0
1969-07-11,35.52999921,15.33999966,0
1969-07-12,36.86999918,16.19999964,0
1969-07-13,36.13999919,15.88999964,0
1969-07-14,33.82999924,15.49999965,0
1969-07-15,32.41999928,12.08999973,0
1969-07-16,33.92999924,13.5899997,0
1969-07-17,35.21999921,15.83999965,0
1969-07-18,34.50999923,16.33999963,0
1969-07-19,35.7999992,15.11999966,0
1969-07-20,35.37999921,16.52999963,0
1969-07-21,34.30999923,15.35999966,0
1969-07-22,30.91999931,15.09999966,0
1969-07-23,31.85999929,14.44999968,0
1969-07-24,31.84999929,15.05999966,0
1969-07-25,30.29999932,15.04999966,0
1969-07-26,31.65999929,14.45999968,0
1969-07-27,32.16999928,14.70999967,0
1969-07-28,29.42999934,16.06999964,0
1969-07-29,30.47999932,16.39999963,0
1969-07-30,31.4399993,14.28999968,0
1969-07-31,29.07999935,14.44999968,0
1969-08-01,28.58999936,13.68999969,0
1969-08-02,26.9399994,13.04999971,0
1969-08-03,29.70999934,14.60999967,0
1969-08-04,31.66999929,16.32999963,0
1969-08-05,33.72999925,15.05999966,0
1969-08-06,34.73999922,14.93999967,0
1969-08-07,34.79999922,13.93999969,0
1969-08-08,32.49999927,15.15999966,0
1969-08-09,27.81999938,16.01999964,0
1969-08-10,27.99999937,15.64999965,0
1969-08-11,29.51999934,16.96999962,0
1969-08-12,29.14999935,16.18999964,0
1969-08-13,27.61999938,14.16999968,0
1969-08-14,27.85999938,12.64999972,0
1969-08-15,28.25999937,15.72999965,0
1969-08-16,31.2199993,14.34999968,0
1969-08-17,36.33999919,12.96999971,0
1969-08-18,36.62999918,19.14999957,0
1969-08-19,35.6099992,17.55999961,0
1969-08-20,33.95999924,17.64999961,0
1969-08-21,30.85999931,16.44999963,0
1969-08-22,26.37999941,14.50999968,0
1969-08-23,27.47999939,15.10999966,0
1969-08-24,31.05999931,12.42999972,0
1969-08-25,33.60999925,17.07999962,0
1969-08-26,36.45999919,15.20999966,0
1969-08-27,36.36999919,16.30999964,0
1969-08-28,35.29999921,18.71999958,0
1969-08-29,32.12999928,17.46999961,0
1969-08-30,27.35999939,13.5699997,0
1969-08-31,27.50999939,14.88999967,0
1969-09-01,27.0099994,16.11999964,0
1969-09-02,24.59999945,14.05999969,0
1969-09-03,23.30999948,13.2499997,0
1969-09-04,24.03999946,14.42999968,0
1969-09-05,24.21999946,13.04999971,0
1969-09-06,23.94999946,12.80999971,0
1969-09-07,24.20999946,13.3699997,0
1969-09-08,26.11999942,13.79999969,0
1969-09-09,26.03999942,12.37999972,0
1969-09-10,24.73999945,11.83999974,0
1969-09-11,21.58999952,15.10999966,30.10000045
1969-09-12,19.95999955,11.79999974,6.000000089
1969-09-13,20.12999955,11.00999975,5.40000008
1969-09-14,20.73999954,12.67999972,3.700000055
1969-09-15,21.89999951,15.60999965,2.00000003
1969-09-16,21.76999951,14.71999967,1.200000018
1969-09-17,21.55999952,12.54999972,0
1969-09-18,19.67999956,11.94999973,0
1969-09-19,22.3599995,9.779999781,0
1969-09-20,26.04999942,11.64999974,0
1969-09-21,27.51999938,12.81999971,0
1969-09-22,28.75999936,12.81999971,0
1969-09-23,28.56999936,12.33999972,0
1969-09-24,28.35999937,11.76999974,0
1969-09-25,28.26999937,11.60999974,0
1969-09-26,29.81999933,13.68999969,0
1969-09-27,27.64999938,13.94999969,0
1969-09-28,24.91999944,16.07999964,2.00000003
1969-09-29,23.35999948,14.88999967,13.1000002
1969-09-30,22.05999951,13.78999969,0
1969-10-01,24.42999945,12.68999972,0
1969-10-02,23.53999947,14.35999968,2.300000034
1969-10-03,21.91999951,14.65999967,10.70000016
1969-10-04,22.82999949,13.4399997,2.800000042
1969-10-05,23.34999948,12.30999972,0
1969-10-06,26.21999941,12.27999973,0
1969-10-07,27.89999938,15.38999966,0
1969-10-08,26.24999941,16.31999964,0
1969-10-09,22.68999949,16.58999963,3.000000045
1969-10-10,22.73999949,17.37999961,8.600000128
1969-10-11,22.75999949,16.73999963,14.40000021
1969-10-12,21.66999952,15.12999966,6.100000091
1969-10-13,21.66999952,14.01999969,5.40000008
1969-10-14,23.03999949,12.74999972,0
1969-10-15,24.42999945,10.66999976,0
1969-10-16,23.21999948,13.73999969,0
1969-10-17,23.05999948,14.36999968,16.10000024
1969-10-18,19.64999956,13.1999997,16.80000025
1969-10-19,20.10999955,12.13999973,1.700000025
1969-10-20,21.55999952,11.44999974,0
1969-10-21,23.19999948,10.77999976,0
1969-10-22,22.76999949,10.54999976,0
1969-10-23,23.88999947,10.97999975,0
1969-10-24,25.61999943,14.31999968,0
1969-10-25,24.82999945,13.5899997,0
1969-10-26,24.06999946,11.98999973,0
1969-10-27,23.43999948,12.21999973,0
1969-10-28,24.16999946,12.53999972,0
1969-10-29,24.28999946,10.11999977,0
1969-10-30,23.37999948,9.699999783,0
1969-10-31,23.00999949,9.779999781,0
1969-11-01,23.15999948,9.239999793,0
1969-11-02,24.06999946,8.9299998,0
1969-11-03,23.90999947,8.249999816,0
1969-11-04,21.80999951,6.429999856,0
1969-11-05,19.71999956,5.159999885,0
1969-11-06,18.95999958,6.419999857,1.800000027
1969-11-07,18.32999959,11.07999975,26.20000039
1969-11-08,18.38999959,9.779999781,0
1969-11-09,17.7599996,7.879999824,0
1969-11-10,20.17999955,11.98999973,0
1969-11-11,19.88999956,13.82999969,35.20000052
1969-11-12,17.24999961,13.64999969,12.70000019
1969-11-13,16.83999962,8.899999801,5.000000075
1969-11-14,16.51999963,6.209999861,3.200000048
1969-11-15,16.01999964,6.619999852,0
1969-11-16,15.06999966,4.619999897,0
1969-11-17,15.01999966,5.199999884,0
1969-11-18,15.40999966,3.739999916,0
1969-11-19,14.77999967,4.659999896,0
1969-11-20,14.88999967,8.459999811,1.600000024
1969-11-21,15.65999965,9.089999797,3.200000048
1969-11-22,15.92999964,9.519999787,17.90000027
1969-11-23,15.54999965,7.049999842,10.50000016
1969-11-24,15.48999965,8.119999819,10.30000015
1969-11-25,15.04999966,5.199999884,0
1969-11-26,14.57999967,4.419999901,0
1969-11-27,13.88999969,2.479999945,0
1969-11-28,13.5399997,3.989999911,0
1969-11-29,11.02999975,2.709999939,2.400000036
1969-11-30,11.15999975,2.539999943,0
1969-12-01,13.3499997,0.819999982,0
1969-12-02,15.68999965,1.419999968,0
1969-12-03,16.05999964,4.139999907,0
1969-12-04,14.54999967,7.699999828,0
1969-12-05,14.25999968,6.049999865,0
1969-12-06,15.51999965,2.459999945,0
1969-12-07,16.31999964,5.639999874,0
1969-12-08,15.59999965,2.989999933,0
1969-12-09,15.78999965,4.03999991,0
1969-12-10,14.81999967,2.339999948,0
1969-12-11,14.32999968,4.219999906,0
1969-12-12,12.60999972,2.499999944,0
1969-12-13,13.6399997,0.619999986,0
1969-12-14,14.93999967,-0.319999993,0
1969-12-15,15.32999966,3.959999911,0
1969-12-16,15.83999965,8.159999818,0
1969-12-17,15.81999965,9.37999979,1.300000019
1969-12-18,16.13999964,8.9499998,0
1969-12-19,15.45999965,5.269999882,0
1969-12-20,14.11999968,3.789999915,0
1969-12-21,11.97999973,4.399999902,0
1969-12-22,15.35999966,6.169999862,0
1969-12-23,14.63999967,3.59999992,0
1969-12-24,13.77999969,1.439999968,4.300000064
1969-12-25,12.20999973,4.049999909,2.900000043
1969-12-26,12.78999971,4.679999895,1.100000016
1969-12-27,13.3299997,1.979999956,0
1969-12-28,12.20999973,2.039999954,6.7000001
1969-12-29,12.00999973,4.729999894,8.100000121
1969-12-30,13.2299997,4.769999893,6.400000095
1969-12-31,12.94999971,5.639999874,1.700000025
1970-01-01,12.64999972,3.299999926,12.70000019
1970-01-02,15.19999966,5.36999988,36.60000055
1970-01-03,17.43999961,8.709999805,22.80000034
1970-01-04,16.59999963,9.529999787,10.00000015
1970-01-05,15.87999965,10.87999976,13.6000002
1970-01-06,16.14999964,9.449999789,4.200000063
1970-01-07,16.61999963,9.099999797,32.30000048
1970-01-08,16.69999963,11.52999974,12.90000019
1970-01-09,15.68999965,9.84999978,16.10000024
1970-01-10,14.98999966,9.37999979,16.20000024
1970-01-11,14.35999968,7.289999837,13.6000002
1970-01-12,15.67999965,8.389999812,14.00000021
1970-01-13,16.32999963,10.12999977,12.10000018
1970-01-14,14.51999968,8.889999801,7.100000106
1970-01-15,13.3799997,5.279999882,3.200000048
1970-01-16,14.24999968,3.749999916,1.900000028
1970-01-17,15.46999965,7.15999984,40.70000061
1970-01-18,17.01999962,11.01999975,0
1970-01-19,16.17999964,10.44999977,4.100000061
1970-01-20,13.2099997,7.739999827,0
1970-01-21,12.79999971,4.989999888,0
1970-01-22,14.26999968,6.529999854,12.40000018
1970-01-23,14.24999968,9.359999791,1.300000019
1970-01-24,14.83999967,9.219999794,20.90000031
1970-01-25,13.3799997,9.529999787,6.600000098
1970-01-26,12.73999972,5.069999887,0
1970-01-27,13.09999971,1.369999969,6.7000001
1970-01-28,15.71999965,5.509999877,1.400000021
1970-01-29,15.93999964,7.679999828,1.200000018
1970-01-30,16.03999964,9.179999795,0
1970-01-31,15.86999965,6.769999849,2.900000043
1970-02-01,16.18999964,8.079999819,13.1000002
1970-02-02,16.60999963,8.379999813,7.700000115
1970-02-03,15.97999964,6.159999862,7.100000106
1970-02-04,14.19999968,5.949999867,15.00000022
1970-02-05,13.3199997,5.79999987,31.60000047
1970-02-06,14.13999968,6.999999844,33.10000049
1970-02-07,15.71999965,5.839999869,15.90000024
1970-02-08,15.47999965,5.219999883,1.000000015
1970-02-09,16.29999964,6.849999847,6.7000001
1970-02-10,15.66999965,5.489999877,2.70000004
1970-02-11,15.61999965,6.379999857,3.600000054
1970-02-12,14.81999967,8.989999799,6.100000091
1970-02-13,12.82999971,8.029999821,11.90000018
1970-02-14,12.43999972,4.689999895,6.000000089
1970-02-15,13.2499997,0.389999991,1.000000015
1970-02-16,15.50999965,2.919999935,0
1970-02-17,15.95999964,2.169999951,12.20000018
1970-02-18,16.61999963,3.839999914,0
1970-02-19,18.39999959,4.729999894,1.000000015
1970-02-20,19.78999956,3.479999922,0
1970-02-21,18.89999958,3.199999928,0
1970-02-22,17.55999961,3.509999922,2.800000042
1970-02-23,18.0299996,2.839999937,0
1970-02-24,20.12999955,5.309999881,7.000000104
1970-02-25,18.25999959,7.419999834,0.400000006
1970-02-26,14.78999967,3.309999926,0
1970-02-27,15.08999966,2.789999938,2.00000003
1970-02-28,16.22999964,2.24999995,0
1970-03-01,15.37999966,4.93999989,0
1970-03-02,14.90999967,5.609999875,9.600000143
1970-03-03,15.94999964,6.409999857,0
1970-03-04,15.73999965,2.429999946,0
1970-03-05,16.90999962,3.039999932,0
1970-03-06,18.66999958,3.609999919,0
1970-03-07,17.12999962,3.789999915,0
1970-03-08,16.33999963,4.509999899,0
1970-03-09,16.19999964,3.739999916,0
1970-03-10,16.59999963,2.659999941,0
1970-03-11,17.07999962,3.059999932,0
1970-03-12,16.23999964,4.749999894,0
1970-03-13,13.4399997,4.119999908,1.700000025
1970-03-14,13.3599997,3.229999928,0.400000006
1970-03-15,15.40999966,3.479999922,0
1970-03-16,16.74999963,3.029999932,0
1970-03-17,17.8299996,5.709999872,0
1970-03-18,19.42999957,4.269999905,0
1970-03-19,21.31999952,6.839999847,0
1970-03-20,21.33999952,6.939999845,0
1970-03-21,17.9299996,10.87999976,0
1970-03-22,16.80999962,8.619999807,0
1970-03-23,16.22999964,8.249999816,0
1970-03-24,15.31999966,3.669999918,0
1970-03-25,15.25999966,4.699999895,0
1970-03-26,16.64999963,3.829999914,0
1970-03-27,14.91999967,8.779999804,15.60000023
1970-03-28,17.62999961,8.239999816,0
1970-03-29,18.39999959,5.219999883,0
1970-03-30,16.99999962,8.819999803,1.300000019
1970-03-31,17.31999961,10.36999977,1.500000022
1970-04-01,17.14999962,9.479999788,1.200000018
1970-04-02,17.8099996,10.01999978,1.100000016
1970-04-03,19.13999957,7.939999823,0
1970-04-04,20.45999954,5.419999879,0
1970-04-05,20.70999954,7.219999839,0
1970-04-06,19.01999957,9.549999787,0
1970-04-07,16.30999964,7.14999984,0
1970-04-08,15.07999966,5.779999871,0
1970-04-09,16.02999964,5.34999988,0
1970-04-10,17.01999962,5.589999875,0
1970-04-11,18.41999959,4.739999894,5.500000082
1970-04-12,20.85999953,11.47999974,0
1970-04-13,23.11999948,6.649999851,0
1970-04-14,26.7599994,7.809999825,0
1970-04-15,27.83999938,9.449999789,0
1970-04-16,28.52999936,10.95999976,0
1970-04-17,26.6399994,11.42999974,0
1970-04-18,21.61999952,10.51999976,0
1970-04-19,17.7299996,8.999999799,0
1970-04-20,20.54999954,7.649999829,0
1970-04-21,23.60999947,6.129999863,0
1970-04-22,25.69999943,6.919999845,0
1970-04-23,24.91999944,7.919999823,0
1970-04-24,22.97999949,6.68999985,0
1970-04-25,21.18999953,10.00999978,0
1970-04-26,17.62999961,8.699999806,0
1970-04-27,18.0499996,5.859999869,0
1970-04-28,19.77999956,5.579999875,0
1970-04-29,22.59999949,6.639999852,0
1970-04-30,26.17999941,6.189999862,0
1970-05-01,27.33999939,11.86999973,0
1970-05-02,26.45999941,10.37999977,0
1970-05-03,20.93999953,11.30999975,0
1970-05-04,17.44999961,9.589999786,2.500000037
1970-05-05,18.22999959,10.35999977,0
1970-05-06,16.80999962,7.789999826,1.200000018
1970-05-07,15.86999965,5.789999871,4.600000069
1970-05-08,14.41999968,6.629999852,7.200000107
1970-05-09,15.33999966,5.699999873,5.000000075
1970-05-10,17.10999962,7.059999842,10.90000016
1970-05-11,17.46999961,8.389999812,6.600000098
1970-05-12,17.9399996,10.84999976,4.70000007
1970-05-13,17.24999961,11.03999975,15.70000023
1970-05-14,18.27999959,10.53999976,4.200000063
1970-05-15,18.75999958,9.549999787,0
1970-05-16,21.09999953,8.539999809,0
1970-05-17,24.90999944,8.05999982,0
1970-05-18,25.55999943,11.34999975,0
1970-05-19,26.9099994,12.30999972,0
1970-05-20,28.74999936,12.36999972,0
1970-05-21,31.4899993,12.17999973,0
1970-05-22,32.31999928,12.80999971,0
1970-05-23,32.43999927,14.59999967,0
1970-05-24,29.89999933,13.5899997,0
1970-05-25,28.55999936,13.4799997,0
1970-05-26,28.67999936,12.25999973,0
1970-05-27,28.18999937,13.64999969,0
1970-05-28,27.0299994,13.5899997,0
1970-05-29,29.12999935,13.4599997,0
1970-05-30,33.82999924,11.34999975,0
1970-05-31,31.2299993,18.54999959,0
1970-06-01,31.82999929,14.23999968,0
1970-06-02,28.39999937,15.12999966,0
1970-06-03,22.5199995,14.26999968,0.400000006
1970-06-04,21.16999953,14.30999968,17.40000026
1970-06-05,19.70999956,11.82999974,26.20000039
1970-06-06,19.38999957,11.75999974,29.30000044
1970-06-07,20.68999954,11.79999974,7.500000112
1970-06-08,21.00999953,12.61999972,0
1970-06-09,22.4299995,12.32999972,0
1970-06-10,26.25999941,11.17999975,0
1970-06-11,22.86999949,12.67999972,0
1970-06-12,23.26999948,10.53999976,0
1970-06-13,21.72999951,12.76999971,0
1970-06-14,21.40999952,12.98999971,2.400000036
1970-06-15,21.24999953,12.23999973,0.500000007
1970-06-16,21.12999953,11.72999974,5.600000083
1970-06-17,21.74999951,12.02999973,5.800000086
1970-06-18,23.76999947,12.09999973,0
1970-06-19,25.28999943,11.92999973,0
1970-06-20,27.40999939,11.82999974,0
1970-06-21,26.54999941,12.80999971,0
1970-06-22,25.68999943,12.03999973,0
1970-06-23,28.66999936,13.93999969,0
1970-06-24,30.96999931,13.15999971,0
1970-06-25,30.84999931,13.65999969,0
1970-06-26,27.96999937,14.53999968,0
1970-06-27,25.59999943,14.64999967,0
1970-06-28,27.79999938,11.26999975,0
1970-06-29,29.17999935,12.65999972,0
1970-06-30,30.24999932,11.98999973,0
1970-07-01,31.1399993,12.96999971,0
1970-07-02,30.55999932,17.45999961,0
1970-07-03,32.94999926,14.95999967,0
1970-07-04,32.85999927,17.16999962,0
1970-07-05,31.4099993,19.00999958,0
1970-07-06,25.89999942,17.28999961,0
1970-07-07,22.64999949,17.03999962,0
1970-07-08,24.91999944,15.68999965,0
1970-07-09,28.31999937,18.21999959,0
1970-07-10,31.05999931,15.64999965,0
1970-07-11,33.09999926,17.03999962,0
1970-07-12,30.48999932,17.43999961,0
1970-07-13,28.16999937,17.7099996,0
1970-07-14,32.15999928,18.0399996,0
1970-07-15,35.51999921,18.82999958,0
1970-07-16,34.03999924,20.24999955,0
1970-07-17,32.67999927,20.59999954,0
1970-07-18,31.5299993,17.7699996,0
1970-07-19,29.05999935,15.82999965,0
1970-07-20,27.82999938,15.75999965,0
1970-07-21,27.22999939,15.04999966,0
1970-07-22,26.56999941,14.81999967,0
1970-07-23,29.09999935,14.80999967,0
1970-07-24,30.40999932,16.36999963,0
1970-07-25,32.93999926,16.02999964,0
1970-07-26,31.1899993,16.48999963,0
1970-07-27,30.65999931,15.63999965,0
1970-07-28,29.82999933,16.38999963,0
1970-07-29,27.53999938,16.81999962,0
1970-07-30,27.82999938,16.02999964,0
1970-07-31,32.15999928,15.97999964,0
1970-08-01,32.96999926,19.44999957,0
1970-08-02,30.10999933,19.02999957,0
1970-08-03,28.33999937,17.12999962,0
1970-08-04,24.25999946,15.75999965,0
1970-08-05,25.71999943,13.6299997,0
1970-08-06,29.24999935,13.74999969,0
1970-08-07,30.50999932,15.35999966,0
1970-08-08,30.29999932,17.04999962,0
1970-08-09,30.98999931,15.74999965,0
1970-08-10,32.45999927,15.86999965,0
1970-08-11,32.20999928,15.18999966,0
1970-08-12,29.05999935,15.01999966,0
1970-08-13,27.26999939,14.89999967,0
1970-08-14,27.29999939,16.77999962,0
1970-08-15,27.79999938,15.05999966,0
1970-08-16,30.23999932,14.74999967,0
1970-08-17,29.12999935,17.7899996,0
1970-08-18,25.98999942,18.44999959,0
1970-08-19,25.76999942,17.41999961,0
1970-08-20,26.47999941,14.92999967,0
1970-08-21,27.22999939,14.30999968,0
1970-08-22,29.30999934,14.13999968,0
1970-08-23,30.57999932,13.11999971,0
1970-08-24,31.0999993,14.11999968,0
1970-08-25,30.13999933,14.04999969,0
1970-08-26,28.06999937,17.23999961,0
1970-08-27,26.55999941,18.37999959,0.70000001
1970-08-28,26.08999942,18.0699996,0
1970-08-29,28.96999935,16.50999963,0
1970-08-30,31.96999929,16.04999964,0
1970-08-31,33.18999926,16.06999964,0
1970-09-01,32.48999927,15.73999965,0
1970-09-02,29.98999933,14.41999968,0
1970-09-03,33.57999925,16.73999963,0
1970-09-04,38.67999914,16.03999964,0
1970-09-05,37.02999917,19.73999956,0
1970-09-06,31.3899993,18.96999958,0
1970-09-07,26.7799994,16.74999963,0
1970-09-08,26.09999942,15.10999966,0
1970-09-09,23.37999948,12.42999972,0.70000001
1970-09-10,21.43999952,13.17999971,0.800000012
1970-09-11,24.25999946,9.269999793,0
1970-09-12,25.64999943,9.719999783,0
1970-09-13,26.9999994,12.62999972,0
1970-09-14,25.82999942,11.18999975,0
1970-09-15,26.8099994,12.29999973,0
1970-09-16,31.3899993,11.46999974,0
